ASIN,CustomerReviews>HasReviews,CustomerReviews>IFrameURL,DetailPageURL,ItemAttributes>MPN,ItemAttributes>Model,ItemAttributes>UPC,LargeImage>Height,LargeImage>URL,LargeImage>Width,ListPrice>Amount,ListPrice>CurrencyCode,ListPrice>FormattedPrice,LowestNewPrice>Amount,LowestNewPrice>CurrencyCode,LowestNewPrice>FormattedPrice,MediumImage>Height,MediumImage>URL,MediumImage>Width,OfferAttributes>Condition,OfferSummary>TotalNew,Offers>MoreOffersUrl,Price>Amount,Price>CurrencyCode,Price>FormattedPrice,SalesRank,SmallImage>Height,SmallImage>URL,SmallImage>Width,UPC,UPCList>UPCListElement
B01H4DXT8U,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01H4DXT8U&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A09Z&v=2&sig=FlN3lANczVU1zkWnZAAoE1qRHyhrrV2AXIfIZn7CGgY%3D,http://www.amazon.com/Lenovo-900-13ISK2-x2033-Ultrabook-i7-6560U/dp/B01H4DXT8U%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01H4DXT8U,80UE002VUS,,190576356530,281,http://ecx.images-amazon.com/images/I/41UKUqcRjNL.jpg,500,,,,130000,USD,"$1,300.00",90,http://ecx.images-amazon.com/images/I/41UKUqcRjNL._SL160_.jpg,160,New,6,http://www.amazon.com/gp/offer-listing/B01H4DXT8U%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01H4DXT8U,139999,USD,"$1,399.99",7900,42,http://ecx.images-amazon.com/images/I/41UKUqcRjNL._SL75_.jpg,75,190576356530,190576356530
B01GQWM5JO,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01GQWM5JO&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A10Z&v=2&sig=2f5R3tSk3EoKiN5OQM%2FBE0dlQFw922DWeB%2FujrAyyFQ%3D,http://www.amazon.com/Dell-TouchScreen-Performance-Generation-PDC-4405U/dp/B01GQWM5JO%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01GQWM5JO,,I7368-5432GRY,884116216957,479,http://ecx.images-amazon.com/images/I/51aRt92-OrL.jpg,500,,,,123299,USD,"$1,232.99",153,http://ecx.images-amazon.com/images/I/51aRt92-OrL._SL160_.jpg,160,,1,0,,,,16545,72,http://ecx.images-amazon.com/images/I/51aRt92-OrL._SL75_.jpg,75,884116216957,884116216957
B01HAQHR16,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01HAQHR16&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A10Z&v=2&sig=q7gBhnWLo4QpJuW5J9FULCBH91h5EUZf3r4qUvp5LNI%3D,http://www.amazon.com/Dell-Inspiron-13-7000-I7368/dp/B01HAQHR16%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01HAQHR16,,I7368-0027GRY,884116216940,315,http://ecx.images-amazon.com/images/I/41-7O6%2BNduL.jpg,500,,,,95899,USD,$958.99,101,http://ecx.images-amazon.com/images/I/41-7O6%2BNduL._SL160_.jpg,160,New,4,http://www.amazon.com/gp/offer-listing/B01HAQHR16%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01HAQHR16,96880,USD,$968.80,,47,http://ecx.images-amazon.com/images/I/41-7O6%2BNduL._SL75_.jpg,75,884116216940,884116216940
B01AS8QSXQ,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01AS8QSXQ&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A11Z&v=2&sig=vM0OgfE3Vj3ThLIxzd3X%2FgpNeUDz72r%2BPfxTzS0BDQ4%3D,http://www.amazon.com/Lenovo-ThinkPad-20GQ000BUS-Tablet-plane/dp/B01AS8QSXQ%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01AS8QSXQ,20GQ000BUS,20GQ000BUS,190151426979,500,http://ecx.images-amazon.com/images/I/41MqbGFNlBL.jpg,500,,,,145075,USD,"$1,450.75",160,http://ecx.images-amazon.com/images/I/41MqbGFNlBL._SL160_.jpg,160,New,41,http://www.amazon.com/gp/offer-listing/B01AS8QSXQ%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01AS8QSXQ,145175,USD,"$1,451.75",,75,http://ecx.images-amazon.com/images/I/41MqbGFNlBL._SL75_.jpg,75,190151426979,190151426979
B01FVQ5Z5M,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01FVQ5Z5M&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A11Z&v=2&sig=aZua9hK%2BfzGc3m%2B3Owa59GshJ8Hu1PaW8gdu2ho6JFc%3D,http://www.amazon.com/Microsoft-Surface-Intel-Kensington-Rugged/dp/B01FVQ5Z5M%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01FVQ5Z5M,,,,500,http://ecx.images-amazon.com/images/I/41i6zHtfdXL.jpg,500,,,,,,Too low to display,160,http://ecx.images-amazon.com/images/I/41i6zHtfdXL._SL160_.jpg,160,New,1,http://www.amazon.com/gp/offer-listing/B01FVQ5Z5M%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01FVQ5Z5M,,,Too low to display,,75,http://ecx.images-amazon.com/images/I/41i6zHtfdXL._SL75_.jpg,75,889842014389,
B01GQWD85O,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01GQWD85O&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A17Z&v=2&sig=5ew6oW0nvCE2ImhVDioxz7SSGDx8kybnXalQhp%2F%2B%2Fek%3D,http://www.amazon.com/Microsoft-Surface-Privacy-Screen-Bundle/dp/B01GQWD85O%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01GQWD85O,,,,500,http://ecx.images-amazon.com/images/I/41Eb6ig3ARL.jpg,500,,,,172555,USD,"$1,725.55",160,http://ecx.images-amazon.com/images/I/41Eb6ig3ARL._SL160_.jpg,160,New,1,http://www.amazon.com/gp/offer-listing/B01GQWD85O%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01GQWD85O,172555,USD,"$1,725.55",,75,http://ecx.images-amazon.com/images/I/41Eb6ig3ARL._SL75_.jpg,75,889842019308,
B01CA15CDG,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01CA15CDG&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A18Z&v=2&sig=2N9Zoyd2ex8r5gv8dpfQRVUfiY3c8wtIMka21Yenz%2Fo%3D,http://www.amazon.com/Razer-Stealth-Touchscreen-Ultrabook-Generation/dp/B01CA15CDG%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01CA15CDG,RZ09-01682E24-R3U1,RZ09-01682E24-R3U1,814855020423,281,http://ecx.images-amazon.com/images/I/313xEiuSgRL.jpg,500,139999,USD,"$1,399.99",139999,USD,"$1,399.99",90,http://ecx.images-amazon.com/images/I/313xEiuSgRL._SL160_.jpg,160,New,2,http://www.amazon.com/gp/offer-listing/B01CA15CDG%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01CA15CDG,139999,USD,"$1,399.99",4640,42,http://ecx.images-amazon.com/images/I/313xEiuSgRL._SL75_.jpg,75,814855020423,814855020423
B015QKVCIM,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B015QKVCIM&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A19Z&v=2&sig=mw4Vwm7DLLYd7Urc2BuDkxy1TtdAfjjOUzNvFKuF8bQ%3D,http://www.amazon.com/Dell-Touchscreen-Notebook-Computer-i7-6700HQ/dp/B015QKVCIM%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB015QKVCIM,XPS9550-4444SLV,,884116204343,500,http://ecx.images-amazon.com/images/I/41AqzNYo1HL.jpg,500,,,,209067,USD,"$2,090.67",160,http://ecx.images-amazon.com/images/I/41AqzNYo1HL._SL160_.jpg,160,New,8,http://www.amazon.com/gp/offer-listing/B015QKVCIM%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB015QKVCIM,209900,USD,"$2,099.00",48125,75,http://ecx.images-amazon.com/images/I/41AqzNYo1HL._SL75_.jpg,75,884116204343,884116204343
B01EIUDHGG,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01EIUDHGG&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A19Z&v=2&sig=8QAkufD%2F%2F1phjE0t4f99r2lD%2BbY7fp3y7wvofL0EoIo%3D,http://www.amazon.com/Apple-MacBook-MLH82LL-12-Inch-Display/dp/B01EIUDHGG%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01EIUDHGG,MLH82LL/A,MLH82LL/A,888462687652,500,http://ecx.images-amazon.com/images/I/51M8izn7chL.jpg,423,159900,USD,"$1,599.00",152900,USD,"$1,529.00",160,http://ecx.images-amazon.com/images/I/51M8izn7chL._SL160_.jpg,135,New,2,http://www.amazon.com/gp/offer-listing/B01EIUDHGG%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01EIUDHGG,152900,USD,"$1,529.00",2833,75,http://ecx.images-amazon.com/images/I/51M8izn7chL._SL75_.jpg,63,888462687652,"['888462687652', '636983057184']"
B01EIUGCN6,true,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01EIUGCN6&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A20Z&v=2&sig=jB6mQM0gWZldmhSAoZG%2BkyVlRzaP8Kuj9BdHkEsZGy0%3D,http://www.amazon.com/Apple-MacBook-MLHF2LL-12-Inch-Display/dp/B01EIUGCN6%3Fpsc%3D1%26SubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01EIUGCN6,MLHF2LL/A,MLHF2LL/A,636983057177,500,http://ecx.images-amazon.com/images/I/51MYSMT-GwL.jpg,423,159900,USD,"$1,599.00",156900,USD,"$1,569.00",160,http://ecx.images-amazon.com/images/I/51MYSMT-GwL._SL160_.jpg,135,New,2,http://www.amazon.com/gp/offer-listing/B01EIUGCN6%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01EIUGCN6,156900,USD,"$1,569.00",2996,75,http://ecx.images-amazon.com/images/I/51MYSMT-GwL._SL75_.jpg,63,888462687713,"['636983057177', '888462687713']"
B01CGVNJZS,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01CGVNJZS&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A25Z&v=2&sig=0n2uUfBRGcpZ%2FAPSDW0S%2B8Cg2e%2FZ9q%2FKq1R15smzNF0%3D,http://www.amazon.com/Microsoft-Surface-GeForce-graphics-Amazon-com/dp/B01CGVNJZS%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01CGVNJZS,,,,500,http://ecx.images-amazon.com/images/I/41Ixn3VI3lL.jpg,500,,,,,,Too low to display,160,http://ecx.images-amazon.com/images/I/41Ixn3VI3lL._SL160_.jpg,160,New,1,http://www.amazon.com/gp/offer-listing/B01CGVNJZS%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01CGVNJZS,,,Too low to display,12628,75,http://ecx.images-amazon.com/images/I/41Ixn3VI3lL._SL75_.jpg,75,889842015515,
B018L4E5UC,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B018L4E5UC&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A26Z&v=2&sig=VoioWpByYayipQRA17yM7Xmx0vWSnveIeDOFP2WsiOc%3D,http://www.amazon.com/Lenovo-ThinkPad-20FQ001VUS-Laptop-Black/dp/B018L4E5UC%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB018L4E5UC,20FQ001VUS,20FQ001VUS,190151253100,375,http://ecx.images-amazon.com/images/I/41sb4rNJZbL.jpg,500,189900,USD,"$1,899.00",146300,USD,"$1,463.00",120,http://ecx.images-amazon.com/images/I/41sb4rNJZbL._SL160_.jpg,160,New,58,http://www.amazon.com/gp/offer-listing/B018L4E5UC%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB018L4E5UC,150749,USD,"$1,507.49",3802,56,http://ecx.images-amazon.com/images/I/41sb4rNJZbL._SL75_.jpg,75,190151253100,190151253100
B01DHTXME6,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01DHTXME6&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A27Z&v=2&sig=vxgldgElXBjVqgOytSmZQGWmhfM67outXEkb5ghgioo%3D,http://www.amazon.com/Lenovo-ThinkPad-20FB002LUS-Ultrabook-i7-6600U/dp/B01DHTXME6%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01DHTXME6,20FB002LUS,20FB002LUS,190151852204,500,http://ecx.images-amazon.com/images/I/41kHNcZsQGL.jpg,500,212900,USD,"$2,129.00",183079,USD,"$1,830.79",160,http://ecx.images-amazon.com/images/I/41kHNcZsQGL._SL160_.jpg,160,New,36,http://www.amazon.com/gp/offer-listing/B01DHTXME6%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01DHTXME6,185904,USD,"$1,859.04",1022,75,http://ecx.images-amazon.com/images/I/41kHNcZsQGL._SL75_.jpg,75,190151852204,190151852204
B01BF8DN4A,false,http://www.amazon.com/reviews/iframe?akid=AKIAJZXUIQUQZ34J3E5Q&alinkCode=xm2&asin=B01BF8DN4A&atag=djaroo10-20&exp=2016-07-07T11%3A27%3A27Z&v=2&sig=4%2BPcMOlI%2BrHSF57AipkjDYpceNYTtonzZD%2BWw6zC8CI%3D,http://www.amazon.com/Dell-Latitude-7000-E7470-Ultrabook/dp/B01BF8DN4A%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01BF8DN4A,N1N70,N1N70,884116212218,500,http://ecx.images-amazon.com/images/I/41EDBqKUPpL.jpg,500,,,,85000,USD,$850.00,160,http://ecx.images-amazon.com/images/I/41EDBqKUPpL._SL160_.jpg,160,New,41,http://www.amazon.com/gp/offer-listing/B01BF8DN4A%3FSubscriptionId%3DAKIAJZXUIQUQZ34J3E5Q%26tag%3Ddjaroo10-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D386001%26creativeASIN%3DB01BF8DN4A,119999,USD,"$1,199.99",34343,75,http://ecx.images-amazon.com/images/I/41EDBqKUPpL._SL75_.jpg,75,884116212218,884116212218
